Wall time,Step,Value
1677906825.3892798,1036,-66.22696685791016
1677906826.377612,1037,6.343092918395996
1677906827.8361042,1038,3.3656461238861084
1677906829.1877425,1039,4.480826377868652
1677906838.9394307,1042,5.335011005401611
1677906846.0721529,1043,-85.97412872314453
1677906847.3186216,1044,8.293164253234863
1677906867.6832733,1049,-8.61555290222168
1677906872.0187106,1050,-38.10231018066406
1677906874.281243,1051,-4.189915180206299
1677906876.3352544,1052,-5.662692546844482
1677906881.1068091,1054,4.240588665008545
1677906883.4401639,1055,-10.877276420593262
1677906884.3731813,1056,8.129692077636719
1677906887.7033963,1057,-19.665430068969727
1677906889.3609092,1058,-4.290870666503906
1677906901.8753457,1063,3.7378346920013428
1677906904.0642643,1064,-9.787320137023926
1677906907.3055897,1065,-10.258838653564453
1677906908.6212945,1066,3.7216250896453857
1677906909.5430403,1067,10.308939933776855
1677906911.3863907,1068,-2.8196353912353516
1677906919.2755165,1072,-17.235143661499023
1677906920.1536577,1073,7.841691493988037
1677906923.8044996,1074,-21.231021881103516
1677906926.361982,1075,-8.76220989227295
1677906927.6637626,1076,5.960179328918457
1677906928.7293332,1077,8.53621768951416
1677906933.436068,1078,-38.33140563964844
1677906937.9488559,1080,9.396254539489746
1677906940.9725726,1081,-14.87143325805664
1677906943.2482874,1082,-1.3661342859268188
1677906944.5023775,1083,8.689986228942871
1677906946.7709293,1084,-14.199239730834961
1677906948.1287942,1085,-0.7046525478363037
1677906949.4656112,1086,4.142172336578369
1677906955.0160525,1090,9.763599395751953
1677906960.7104597,1092,-26.736347198486328
1677906962.1535578,1093,1.0846043825149536
1677906970.4838564,1096,-29.656612396240234
1677906975.681141,1098,-14.494243621826172
1677906976.8361676,1099,5.4730544090271
1677906979.1539588,1101,10.146550178527832
1677906981.704114,1103,8.969565391540527
1677906988.9973814,1104,-53.250572204589844
1677906993.5674958,1105,-41.438819885253906
1677906996.3861442,1107,1.0855904817581177
1677907004.0947077,1110,-3.810141086578369
1677907006.71944,1111,-18.745800018310547
1677907012.5504866,1114,4.186673641204834
1677907016.050258,1116,-11.956506729125977
1677907029.647073,1119,9.149276733398438
1677907046.2183754,1122,-85.38452911376953
1677907048.4575117,1123,-8.40451717376709
1677907050.2618463,1124,1.4132153987884521
1677907051.8536136,1125,0.029557082802057266
1677907053.4290442,1126,1.804853081703186
1677907055.9880354,1127,-17.374317169189453
1677907059.6752682,1128,-18.132665634155273
1677907066.841253,1129,-92.51029205322266
1677907068.8986523,1130,-0.5240550637245178
1677907073.638424,1131,-33.69000244140625
1677907076.1710136,1133,6.35672664642334
1677907079.620169,1134,-28.097583770751953
1677907080.8213189,1135,7.169166564941406
1677907091.2092078,1138,9.480934143066406
1677907098.332939,1139,-51.02593231201172
1677907101.0280926,1141,-0.3208184242248535
1677907107.8590696,1142,-78.89986419677734
1677907111.291134,1144,7.670738220214844
1677907126.4050095,1149,-47.24445724487305
1677907127.138024,1150,9.86448860168457
1677907130.1397023,1151,-13.378854751586914
1677907132.7182717,1152,-16.238889694213867
1677907136.3864477,1153,-23.038110733032227
1677907140.7925575,1155,-21.416797637939453
1677907148.0396361,1156,-77.10714721679688
1677907149.0942707,1157,7.721170425415039
1677907155.788114,1158,-69.5677719116211
1677907159.7841163,1160,-11.60116195678711
1677907160.925198,1161,6.045410633087158
1677907161.8353002,1162,9.104676246643066
1677907167.7564123,1164,-27.954761505126953
1677907168.9063349,1165,5.96401309967041
1677907169.939658,1166,4.663331508636475
